"number","assignment_group","assigned_to","sys_updated_by","closed_by","rule.priority","tenant_id","state","item","item.item_id","decision","rule.id","deleted","sys_created_on","sys_updated_on","closed_at","first_opened","decision_method","closefirstopenedtask","reopentask","item.abstract_product_id"
"RRTASK121810311","US - Marketplace Item Risk Reviewers PHL","","svcsn_tns","","P3","Item-CA-1","Open","Toddler Boys Outfits Kids Chinese Tang Thickened Years Top Pants Clothing Kid Clothing Suits,Size 3 Years-4 Years","15874502085","Review","2404","false","2025-03-30 22:58:22","2025-03-30 22:58:22","","","Manual","0","0","7AX24CCAX5PL"
"RRTASK121810312","US - Marketplace Item Risk Reviewers PHL","","svcsn_tns","","P3","Item-CA-1","Open","Toddler Boys Outfits Kids Chinese Tang Thickened Years Top Pants Clothing Kid Clothing Sets,Size 18 Months-24 Months","15876311014","Review","2404","false","2025-03-30 22:58:22","2025-03-30 22:58:22","","","Manual","0","0","5UP8E21728LC"
"RRTASK121810307","US - Marketplace Item Risk Reviewers PHL","","svcsn_tns","","P3","Item-CA-1","Open","Toddler Boys Outfits Kids Chinese Tang Thickened Years Top Pants Clothing Kid Clothing Suits,Size 6 Years-7 Years","15874502091","Review","2404","false","2025-03-30 22:58:22","2025-03-30 22:58:22","","","Manual","0","0","6KPO32KOO4H5"
"RRTASK121810304","US - Marketplace Item Risk Reviewers PHL","","svcsn_tns","","P3","Item-CA-1","Open","Toddler Boys Outfits Kids Chinese Tang Thickened Years Top Pants Clothing Kid Clothing Suits,Size 4 Years-5 Years","15850671774","Review","2404","false","2025-03-30 22:58:22","2025-03-30 22:58:22","","","Manual","0","0","5UP8E21728LC"
"RRTASK121810305","US - Marketplace Item Risk Reviewers PHL","","svcsn_tns","","P3","Item-CA-1","Open","Toddler Boys Outfits Kids Chinese Tang Thickened Years Top Pants Clothing Kid Clothing Suits,Size 4 Years-5 Years","15885406452","Review","2404","false","2025-03-30 22:58:22","2025-03-30 22:58:22","","","Manual","0","0","6KPO32KOO4H5"
"RRTASK121810306","US - Marketplace Item Risk Reviewers PHL","","svcsn_tns","","P3","Item-CA-1","Open","Toddler Boys Outfits Kids Chinese Tang Thickened Years Top Pants Clothing Kid Clothing Sets,Size 6 Years-7 Years","15850721214","Review","2404","false","2025-03-30 22:58:22","2025-03-30 22:58:22","","","Manual","0","0","5UP8E21728LC"
"RRTASK121810318","US - Marketplace Item Risk Reviewers PHL","","svcsn_tns","","P3","Item-CA-1","Open","Toddler Boys Outfits Kids Chinese Tang Thickened Years Top Pants Clothing Kid Clothing Sets,Size 18 Months-24 Months","15883114544","Review","2404","false","2025-03-30 22:58:23","2025-03-30 22:58:23","","","Manual","0","0","6KPO32KOO4H5"
"RRTASK121810319","US - Marketplace Item Risk Reviewers PHL","","svcsn_tns","","P3","Item-CA-1","Open","Toddler Boys Outfits Dress Costume Girls Includes Belt Hat Kid Clothing Suits,Size 9 Years-10 Years","15851559669","Review","1227","false","2025-03-30 22:58:23","2025-03-30 22:58:23","","","Manual","0","0","6Z3RF3YOPR55"
"RRTASK121810320","US - Marketplace Item Risk Reviewers PHL","","svcsn_tns","","P3","Item-CA-1","Open","Toddler Boys Outfits Dress Costume Girls Includes Belt Hat Kid Clothing Suits,Size 9 Years-10 Years","15851559669","Review","1355","false","2025-03-30 22:58:23","2025-03-30 22:58:23","","","Manual","0","0","6Z3RF3YOPR55"
"RRTASK121810314","US - Marketplace Item Risk Reviewers PHL","","svcsn_tns","","P3","Item-CA-1","Open","Toddler Boys Outfits Dress Costume Girls Includes Belt Hat Kid Clothing Suits,Size 7 Years-8 Years","15876261485","Review","1227","false","2025-03-30 22:58:23","2025-03-30 22:58:23","","","Manual","0","0","6Z3RF3YOPR55"
"RRTASK121810315","US - Marketplace Item Risk Reviewers PHL","","svcsn_tns","","P3","Item-CA-1","Open","Toddler Boys Outfits Dress Costume Girls Includes Belt Hat Kid Clothing Suits,Size 7 Years-8 Years","15876261485","Review","1355","false","2025-03-30 22:58:23","2025-03-30 22:58:23","","","Manual","0","0","6Z3RF3YOPR55"
"RRTASK121810317","US - Marketplace Item Risk Reviewers PHL","","svcsn_tns","","P3","Item-CA-1","Open","Toddler Boys Outfits Kids Chinese Tang Thickened Years Top Pants Clothing Kid Clothing Sets,Size 18 Months-24 Months","15872212000","Review","2404","false","2025-03-30 22:58:23","2025-03-30 22:58:23","","","Manual","0","0","7AX24CCAX5PL"
"RRTASK121810362","US - Marketplace Item Risk Reviewers PHL","","svcsn_tns","","P3","Item-CA-1","Open","Toddler Boys Outfits 1 Set Kimono Traditional Clothing Costume Traditional Kimono Fabric Black Kid Clothing Sets,Size 3 Years-4 Years","15885506170","Review","2404","false","2025-03-30 22:59:52","2025-03-30 22:59:52","","","Manual","0","0","6U65WK40KQOX"
"RRTASK121810365","US - Marketplace Item Risk Reviewers PHL","","svcsn_tns","","P3","Item-CA-1","Open","Toddler Boys Outfits Long Sleeve Letter Prints Tops Pants Kids 2Pcs Set Kids Clothese Kid Clothing Suits,Size 2 Years-3 Years","15862258196","Review","2794","false","2025-03-30 23:00:02","2025-03-30 23:00:02","","","Manual","0","0","7GU09K3Z70PV"
"RRTASK121810366","US - Marketplace Item Risk Reviewers PHL","","svcsn_tns","","P3","Item-CA-1","Open","Toddler Boys Outfits Long Sleeve Letter Prints Tops Pants Kids 2Pcs Set Kids Clothese Kid Clothing Suits,Size 18 Months-24 Months","15862967176","Review","2794","false","2025-03-30 23:00:02","2025-03-30 23:00:02","","","Manual","0","0","7GU09K3Z70PV"
"RRTASK121810364","US - Marketplace Item Risk Reviewers PHL","","svcsn_tns","","P3","Item-CA-1","Open","Toddler Boys Outfits Long Sleeve Letter Prints Tops Pants Kids 2Pcs Set Kids Clothese Kid Clothing Sets,Size 4 Years-6 Years","15851659433","Review","2794","false","2025-03-30 23:00:02","2025-03-30 23:00:02","","","Manual","0","0","7GU09K3Z70PV"
"RRTASK121810492","US - Marketplace Item Risk Reviewers PHL","","svcsn_tns","","P3","Item-CA-1","Open","Toddler Boys Outfits 1 Set Kimono Traditional Clothing Costume Traditional Kimono Fabric Black Kid Clothing Suits,Size 6 Years-7 Years","15876311499","Review","2404","false","2025-03-30 23:02:11","2025-03-30 23:02:11","","","Manual","0","0","6U65WK40KQOX"
"RRTASK121810495","US - Marketplace Item Risk Reviewers PHL","","svcsn_tns","","P3","Item-CA-1","Open","Toddler Boys Outfits Long Sleeve Letter Prints Tops Pants Kids 2Pcs Set Kids Clothese Kid Clothing Sets,Size 3 Years-4 Years","15851759849","Review","2794","false","2025-03-30 23:02:12","2025-03-30 23:02:12","","","Manual","0","0","7GU09K3Z70PV"
"RRTASK121810529","US - Marketplace Item Risk Reviewers PHL","","svcsn_tns","","P3","Item-CA-1","Open","Toddler Boys Outfits 1 Set Kimono Traditional Clothing Costume Traditional Kimono Fabric Black Kid Clothing Suits,Size 5 Years-6 Years","15874602711","Review","2404","false","2025-03-30 23:02:33","2025-03-30 23:02:33","","","Manual","0","0","6U65WK40KQOX"
"RRTASK121810544","US - Marketplace Item Risk Reviewers PHL","","svcsn_tns","","P3","Item-CA-1","Open","Toddler Boys Outfits 1 Set Kimono Traditional Clothing Costume Traditional Kimono Fabric Black Kid Clothing Sets,Size 7 Years-8 Years","15874602681","Review","2404","false","2025-03-30 23:02:40","2025-03-30 23:02:40","","","Manual","0","0","6U65WK40KQOX"
"RRTASK121810546","US - Marketplace Item Risk Reviewers PHL","","svcsn_tns","","P3","Item-CA-1","Open","Toddler Boys Outfits 1 Set Kimono Traditional Clothing Costume Traditional Kimono Fabric Black Kid Clothing Suits,Size 4 Years-5 Years","15833023928","Review","2404","false","2025-03-30 23:02:40","2025-03-30 23:02:40","","","Manual","0","0","6U65WK40KQOX"
"RRTASK121811265","US - Marketplace Item Risk Reviewers PHL","","svcsn_tns","","P3","Item-CA-1","Open","goriertaly 50pcs Wedding Latex Balloons Birthday Party Anniversary Festival Decoration Latex Balloons, Green","15846719772","Review","3098","false","2025-03-30 23:13:07","2025-03-30 23:13:07","","","Manual","0","0","7ID1BK9H2PPD"
"RRTASK121811267","US - Marketplace Item Risk Reviewers PHL","","svcsn_tns","","P3","Item-CA-1","Open","Youkk 50pcs Wedding Latex Balloons Birthday Party Anniversary Festival Decoration Latex Balloons, Gold","15838901796","Review","3098","false","2025-03-30 23:13:07","2025-03-30 23:13:07","","","Manual","0","0","6NHOGFT3M3GI"
"RRTASK121811268","US - Marketplace Item Risk Reviewers PHL","","svcsn_tns","","P3","Item-CA-1","Open","Youkk 50pcs Wedding Latex Balloons Birthday Party Anniversary Festival Decoration Latex Balloons, Red","15895115725","Review","3098","false","2025-03-30 23:13:08","2025-03-30 23:13:08","","","Manual","0","0","6NHOGFT3M3GI"
"RRTASK121811275","US - Marketplace Item Risk Reviewers PHL","","svcsn_tns","","P3","Item-CA-1","Open","goriertaly Drone Remote Control Case Quadcopter Dustproof Controller Protector Transmitter Replacing Parts Replacement for DJI Mini 3 Pro Grey with Shade","15839051372","Review","1677","false","2025-03-30 23:13:09","2025-03-30 23:13:09","","","Manual","0","0","6RH6FFDQ06O9"
"RRTASK121811314","US - Marketplace Item Risk Reviewers PHL","","svcsn_tns","","P3","Item-CA-1","Open","goriertaly 50pcs Wedding Latex Balloons Birthday Party Anniversary Festival Decoration Latex Balloons, Blue","15838951895","Review","3098","false","2025-03-30 23:13:14","2025-03-30 23:13:14","","","Manual","0","0","7ID1BK9H2PPD"
"RRTASK121811315","US - Marketplace Item Risk Reviewers PHL","","svcsn_tns","","P3","Item-CA-1","Open","goriertaly 50pcs Wedding Latex Balloons Birthday Party Anniversary Festival Decoration Latex Balloons, Red","15883314995","Review","3098","false","2025-03-30 23:13:15","2025-03-30 23:13:15","","","Manual","0","0","7ID1BK9H2PPD"
"RRTASK121811321","US - Marketplace Item Risk Reviewers PHL","","svcsn_tns","","P3","Item-CA-1","Open","goriertaly 50pcs Wedding Latex Balloons Birthday Party Anniversary Festival Decoration Latex Balloons, Gold","15900655229","Review","3098","false","2025-03-30 23:13:15","2025-03-30 23:13:15","","","Manual","0","0","7ID1BK9H2PPD"
"RRTASK121811319","US - Marketplace Item Risk Reviewers PHL","","svcsn_tns","","P3","Item-CA-1","Open","goriertaly 50pcs Wedding Latex Balloons Birthday Party Anniversary Festival Decoration Latex Balloons, Mixed Color","15839101219","Review","3098","false","2025-03-30 23:13:15","2025-03-30 23:13:15","","","Manual","0","0","7ID1BK9H2PPD"
"RRTASK121811331","US - Marketplace Item Risk Reviewers PHL","","svcsn_tns","","P3","Item-CA-1","Open","goriertaly Drone Remote Control Case Quadcopter Dustproof Controller Protector Transmitter Replacing Parts Replacement for DJI Mini 3 Pro Grey without Shade","15885656542","Review","1677","false","2025-03-30 23:13:17","2025-03-30 23:13:17","","","Manual","0","0","6RH6FFDQ06O9"
"RRTASK121811334","US - Marketplace Item Risk Reviewers PHL","","svcsn_tns","","P3","Item-CA-1","Open","Youkk 50pcs Wedding Latex Balloons Birthday Party Anniversary Festival Decoration Latex Balloons, Blue","15883314946","Review","3098","false","2025-03-30 23:13:17","2025-03-30 23:13:17","","","Manual","0","0","6NHOGFT3M3GI"
"RRTASK121811343","US - Marketplace Item Risk Reviewers PHL","","svcsn_tns","","P3","Item-CA-1","Open","Youkk 50pcs Wedding Latex Balloons Birthday Party Anniversary Festival Decoration Latex Balloons, Green","15883314957","Review","3098","false","2025-03-30 23:13:18","2025-03-30 23:13:18","","","Manual","0","0","6NHOGFT3M3GI"
"RRTASK121811358","US - Marketplace Item Risk Reviewers PHL","","svcsn_tns","","P3","Item-CA-1","Open","Youkk 50pcs Wedding Latex Balloons Birthday Party Anniversary Festival Decoration Latex Balloons, Silver","15887157994","Review","3098","false","2025-03-30 23:13:19","2025-03-30 23:13:19","","","Manual","0","0","6NHOGFT3M3GI"
"RRTASK121811366","US - Marketplace Item Risk Reviewers PHL","","svcsn_tns","","P3","Item-CA-1","Open","Youkk 50pcs Wedding Latex Balloons Birthday Party Anniversary Festival Decoration Latex Balloons, Mixed Color","15816822325","Review","3098","false","2025-03-30 23:13:26","2025-03-30 23:13:26","","","Manual","0","0","6NHOGFT3M3GI"
"RRTASK121811364","US - Marketplace Item Risk Reviewers PHL","","svcsn_tns","","P3","Item-CA-1","Open","goriertaly 50pcs Wedding Latex Balloons Birthday Party Anniversary Festival Decoration Latex Balloons, Silver","15895460339","Review","3098","false","2025-03-30 23:13:26","2025-03-30 23:13:26","","","Manual","0","0","7ID1BK9H2PPD"
"RRTASK121811464","US - Marketplace Item Risk Reviewers PHL","","vn582ll","ANAMIE ROMANO - Vendor (vn582ll)","P3","Item-CA-1","Closed Incomplete","Youkk Smart Bra Wireless Electric Bra Skin Friendly Lightweight Adjustable Chest Massager Vibrating Breast Massagers for Women","15895460845","Review","3463","true","2025-03-30 23:14:05","2025-03-31 00:07:26","2025-03-31 00:07:26","","Manual","0","0",""
"RRTASK121811771","US - Marketplace Item Risk Reviewers PHL","","svcsn_tns","","P3","Item-CA-1","Open","LPSSTORE Chest Pads, 18-piece Anti- Silicone Beauty Patch While Sleeping","15883414932","Review","3463","false","2025-03-30 23:23:42","2025-03-30 23:23:42","","","Manual","0","0","69LSUVM78893"
"RRTASK121811772","US - Marketplace Item Risk Reviewers PHL","","svcsn_tns","","P3","Item-CA-1","Open","LPSSTORE Women's Chest Patch Nourishing Care Lightweight and Breathable Patch for The Chest","15851021689","Review","3463","false","2025-03-30 23:23:42","2025-03-30 23:23:42","","","Manual","0","0","5UZXX34BJM4I"
"RRTASK121811817","US - Marketplace Item Risk Reviewers PHL","","svcsn_tns","","P3","Item-CA-1","Open","LPSSTORE Gentle Cleanser Cleanser for Neutral and Oily Skin Deep Cleansing Cleanser Moisturizing and Cleansing Skin CleanserCleanser 100ml","15816872896","Review","1884","false","2025-03-30 23:24:48","2025-03-30 23:24:48","","","Manual","0","0","5XWR71VL6NZ8"
"RRTASK121811856","US - Marketplace Item Risk Reviewers PHL","","svcsn_tns","","P3","Item-CA-1","Open","spellwife Drone Remote Control Case Quadcopter Dustproof Controller Protector Transmitter Replacing Parts Replacement for DJI Mini 3 Pro Grey without Shade","15835524939","Review","1677","false","2025-03-30 23:25:04","2025-03-30 23:25:04","","","Manual","0","0","65FKAZLJF65U"
"RRTASK121811860","US - Marketplace Item Risk Reviewers PHL","","svcsn_tns","","P3","Item-CA-1","Open","spellwife Drone Remote Control Case Quadcopter Dustproof Controller Protector Transmitter Replacing Parts Replacement for DJI Mini 3 Pro Grey with Shade","15885856682","Review","1677","false","2025-03-30 23:25:04","2025-03-30 23:25:04","","","Manual","0","0","65FKAZLJF65U"
"RRTASK121811883","US - Marketplace Item Risk Reviewers PHL","","svcsn_tns","","P3","Item-CA-1","Open","LPSSTORE Cosmetic Vegan Lipgloss Kits Long Lasting Moisturizing Mini Lip Gloss Vintage Lipstick Set A Box of 12 Cartoon Mini Sample Lipstick Suit Portable","15835574601","Review","3479","false","2025-03-30 23:25:36","2025-03-30 23:25:36","","","Manual","0","0","5UL9HG7KHEWW"
"RRTASK121811884","US - Marketplace Item Risk Reviewers PHL","","svcsn_tns","","P3","Item-CA-1","Open","LPSSTORE Cosmetic Vegan Lipgloss Kits Long Lasting Moisturizing Mini Lip Gloss Vintage Lipstick Set A Box of 12 Cartoon Mini Sample Lipstick Suit Portable","15810416971","Review","3479","false","2025-03-30 23:25:37","2025-03-30 23:25:37","","","Manual","0","0","5UL9HG7KHEWW"
"RRTASK121811886","US - Marketplace Item Risk Reviewers PHL","","svcsn_tns","","P3","Item-CA-1","Open","spellwife Drone Remote Control Case Quadcopter Dustproof Controller Protector Transmitter Replacing Parts Replacement for DJI Mini 3 Pro Black without Shade","15869103378","Review","1677","false","2025-03-30 23:25:37","2025-03-30 23:25:37","","","Manual","0","0","65FKAZLJF65U"
"RRTASK121811891","US - Marketplace Item Risk Reviewers PHL","","svcsn_tns","","P3","Item-CA-1","Open","LPSSTORE Cosmetic Vegan Lipgloss Kits Long Lasting Moisturizing Mini Lip Gloss Vintage Lipstick Set A Box of 12 Cartoon Mini Sample Lipstick Suit Portable","15835574598","Review","3479","false","2025-03-30 23:25:38","2025-03-30 23:25:38","","","Manual","0","0","5UL9HG7KHEWW"
"RRTASK121811944","US - Marketplace Item Risk Reviewers PHL","","svcsn_tns","","P3","Item-CA-1","Open","spellwife 1pc 36-Inch Large Latex Balloon Giant Balloon for Birthday Wedding Party Festival Event - Purple","15872412585","Review","3098","false","2025-03-30 23:26:15","2025-03-30 23:26:15","","","Manual","0","0","7CF5T2EPCEV6"
"RRTASK121811945","US - Marketplace Item Risk Reviewers PHL","","svcsn_tns","","P3","Item-CA-1","Open","spellwife 1pc 36-Inch Large Latex Balloon Giant Balloon for Birthday Wedding Party Festival Event - Yellow","15810416676","Review","3098","false","2025-03-30 23:26:15","2025-03-30 23:26:15","","","Manual","0","0","7CF5T2EPCEV6"
"RRTASK121811952","US - Marketplace Item Risk Reviewers PHL","","svcsn_tns","","P3","Item-CA-1","Open","spellwife 1pc 36-Inch Large Latex Balloon Giant Balloon for Birthday Wedding Party Festival Event - Pink","15869153982","Review","3098","false","2025-03-30 23:26:26","2025-03-30 23:26:26","","","Manual","0","0","7CF5T2EPCEV6"
"RRTASK121811953","US - Marketplace Item Risk Reviewers PHL","","svcsn_tns","","P3","Item-CA-1","Open","spellwife 1pc 36-Inch Large Latex Balloon Giant Balloon for Birthday Wedding Party Festival Event - Silver","15885906740","Review","3098","false","2025-03-30 23:26:26","2025-03-30 23:26:26","","","Manual","0","0","7CF5T2EPCEV6"
"RRTASK121811954","US - Marketplace Item Risk Reviewers PHL","","svcsn_tns","","P3","Item-CA-1","Open","spellwife 1pc 36-Inch Large Latex Balloon Giant Balloon for Birthday Wedding Party Festival Event - Orange","15835574808","Review","3098","false","2025-03-30 23:26:26","2025-03-30 23:26:26","","","Manual","0","0","7CF5T2EPCEV6"
"RRTASK121811989","US - Marketplace Item Risk Reviewers PHL","","vn57z4e","KEN DAGO-OC - Vendor (vn57z4e)","P3","Item-CA-1","Closed Incomplete","spellwife Smart Bra Wireless Electric Bra Skin Friendly Lightweight Adjustable Chest Massager Vibrating Breast Massagers for Women","15875613260","Review","3463","true","2025-03-30 23:26:53","2025-03-31 00:13:09","2025-03-31 00:13:09","","Manual","0","0",""
"RRTASK121811994","US - Marketplace Item Risk Reviewers PHL","","svcsn_tns","","P3","Item-CA-1","Open","spellwife 1pc 36-Inch Large Latex Balloon Giant Balloon for Birthday Wedding Party Festival Event - Gold","15883564082","Review","3098","false","2025-03-30 23:27:15","2025-03-30 23:27:15","","","Manual","0","0","7CF5T2EPCEV6"
"RRTASK121812020","US - Marketplace Item Risk Reviewers PHL","","svcsn_tns","","P3","Item-CA-1","Open","Baby Patter For Sleep Cute Rabbit El Ectric Baby Patting Sleeping Toy With Straps & Remote Contro L Cartoon Baby Soothing Doll Silk Pillowcase for Hair And Skin Standard Size Microfiber Pillowcases","15869153255","Review","1707","false","2025-03-30 23:27:53","2025-03-30 23:27:53","","","Manual","0","0","6F8S7Q47Y0DI"
"RRTASK121812021","US - Marketplace Item Risk Reviewers PHL","","svcsn_tns","","P3","Item-CA-1","Open","Baby Patter For Sleep Cute Rabbit El Ectric Baby Patting Sleeping Toy With Straps & Remote Contro L Cartoon Baby Soothing Doll Silk Pillowcase for Hair And Skin Standard Size Microfiber Pillowcases","15869153255","Review","3097","false","2025-03-30 23:27:53","2025-03-30 23:27:53","","","Manual","0","0","6F8S7Q47Y0DI"
"RRTASK121812230","US - Marketplace Item Risk Reviewers PHL","","svcsn_tns","","P3","Item-CA-1","Open","Clearance Sale 2025 Intimates Women Mesh Halter Neck Apron Panties Clearance Underwear Two-Piece Suit","15895510678","Review","413","false","2025-03-30 23:29:52","2025-03-30 23:29:52","","","Manual","0","0","7EWDSAF4I3RD"
"RRTASK121812231","US - Marketplace Item Risk Reviewers PHL","","svcsn_tns","","P3","Item-CA-1","Open","Clearance Sale 2025 Intimates Women Mesh Halter Neck Apron Panties Clearance Underwear Two-Piece Suit","15895510676","Review","413","false","2025-03-30 23:29:52","2025-03-30 23:29:52","","","Manual","0","0","7EWDSAF4I3RD"
"RRTASK121812247","US - Marketplace Item Risk Reviewers PHL","","svcsn_tns","","P3","Item-CA-1","Open","Girl's Hoodie Long Sleeve Soft Sweatshirt Graphic Hoody Kids Cute Pullovers Top Clothes For Girls Lined Sweatshirts for Girls 2t Girl Sweater Little Boy Sweatshirt Toddle Sweaters Toddler Fuzzy","15886056126","Review","3282","false","2025-03-30 23:30:12","2025-03-30 23:30:12","","","Manual","0","0","642PYEIOSPBB"
"RRTASK121812249","US - Marketplace Item Risk Reviewers PHL","","svcsn_tns","","P3","Item-CA-1","Open","Clearance Sale 2025 Intimates Women Mesh Halter Neck Apron Panties Clearance Underwear Two-Piece Suit","15876070930","Review","413","false","2025-03-30 23:30:12","2025-03-30 23:30:12","","","Manual","0","0","7EWDSAF4I3RD"
"RRTASK121812250","US - Marketplace Item Risk Reviewers PHL","","svcsn_tns","","P3","Item-CA-1","Open","Girl's Hoodie Long Sleeve Soft Sweatshirt Graphic Hoody Kids Cute Pullovers Top Clothes For Girls Lined Sweatshirts for Girls 2t Girl Sweater Little Boy Sweatshirt Toddle Sweaters Toddler Fuzzy","15846919209","Review","3282","false","2025-03-30 23:30:12","2025-03-30 23:30:12","","","Manual","0","0","642PYEIOSPBB"
"RRTASK121812251","US - Marketplace Item Risk Reviewers PHL","","svcsn_tns","","P3","Item-CA-1","Open","Girl's Hoodie Long Sleeve Soft Sweatshirt Graphic Hoody Kids Cute Pullovers Top Clothes For Girls Lined Sweatshirts for Girls 2t Girl Sweater Little Boy Sweatshirt Toddle Sweaters Toddler Fuzzy","15817172598","Review","3282","false","2025-03-30 23:30:12","2025-03-30 23:30:12","","","Manual","0","0","642PYEIOSPBB"
"RRTASK121812248","US - Marketplace Item Risk Reviewers PHL","","svcsn_tns","","P3","Item-CA-1","Open","Girl's Hoodie Long Sleeve Soft Sweatshirt Graphic Hoody Kids Cute Pullovers Top Clothes For Girls Lined Sweatshirts for Girls 2t Girl Sweater Little Boy Sweatshirt Toddle Sweaters Toddler Fuzzy","15869153661","Review","3282","false","2025-03-30 23:30:12","2025-03-30 23:30:12","","","Manual","0","0","642PYEIOSPBB"
"RRTASK121812252","US - Marketplace Item Risk Reviewers PHL","","svcsn_tns","","P3","Item-CA-1","Open","Girl's Hoodie Long Sleeve Soft Sweatshirt Graphic Hoody Kids Cute Pullovers Top Clothes For Girls Lined Sweatshirts for Girls 2t Girl Sweater Little Boy Sweatshirt Toddle Sweaters Toddler Fuzzy","15833373923","Review","3282","false","2025-03-30 23:30:13","2025-03-30 23:30:13","","","Manual","0","0","642PYEIOSPBB"
"RRTASK121812253","US - Marketplace Item Risk Reviewers PHL","","svcsn_tns","","P3","Item-CA-1","Open","Clearance Sale 2025 Intimates Women Mesh Halter Neck Apron Panties Clearance Underwear Two-Piece Suit","15876070926","Review","413","false","2025-03-30 23:30:13","2025-03-30 23:30:13","","","Manual","0","0","7EWDSAF4I3RD"
"RRTASK121812254","US - Marketplace Item Risk Reviewers PHL","","svcsn_tns","","P3","Item-CA-1","Open","Clearance Sale 2025 Intimates Women Mesh Halter Neck Apron Panties Clearance Underwear Two-Piece Suit","15850200327","Review","413","false","2025-03-30 23:30:13","2025-03-30 23:30:13","","","Manual","0","0","7EWDSAF4I3RD"
"RRTASK121812256","US - Marketplace Item Risk Reviewers PHL","","svcsn_tns","","P3","Item-CA-1","Open","Girl's Hoodie Long Sleeve Soft Sweatshirt Graphic Hoody Kids Cute Pullovers Top Clothes For Girls Lined Sweatshirts for Girls 2t Girl Sweater Little Boy Sweatshirt Toddle Sweaters Toddler Fuzzy","15876561603","Review","3282","false","2025-03-30 23:30:13","2025-03-30 23:30:13","","","Manual","0","0","642PYEIOSPBB"
"RRTASK121812257","US - Marketplace Item Risk Reviewers PHL","","svcsn_tns","","P3","Item-CA-1","Open","Girl's Hoodie Long Sleeve Soft Sweatshirt Graphic Hoody Kids Cute Pullovers Top Clothes For Girls Lined Sweatshirts for Girls 2t Girl Sweater Little Boy Sweatshirt Toddle Sweaters Toddler Fuzzy","15874318947","Review","3282","false","2025-03-30 23:30:13","2025-03-30 23:30:13","","","Manual","0","0","642PYEIOSPBB"
"RRTASK121812261","US - Marketplace Item Risk Reviewers PHL","","svcsn_tns","","P3","Item-CA-1","Open","Girl's Hoodie Long Sleeve Soft Sweatshirt Graphic Hoody Kids Cute Pullovers Top Clothes For Girls Lined Sweatshirts for Girls 2t Girl Sweater Little Boy Sweatshirt Toddle Sweaters Toddler Fuzzy","15852259230","Review","3282","false","2025-03-30 23:30:14","2025-03-30 23:30:14","","","Manual","0","0","642PYEIOSPBB"
"RRTASK121812262","US - Marketplace Item Risk Reviewers PHL","","svcsn_tns","","P3","Item-CA-1","Open","Girl's Hoodie Long Sleeve Soft Sweatshirt Graphic Hoody Kids Cute Pullovers Top Clothes For Girls Lined Sweatshirts for Girls 2t Girl Sweater Little Boy Sweatshirt Toddle Sweaters Toddler Fuzzy","15846919205","Review","3282","false","2025-03-30 23:30:14","2025-03-30 23:30:14","","","Manual","0","0","642PYEIOSPBB"
"RRTASK121812263","US - Marketplace Item Risk Reviewers PHL","","svcsn_tns","","P3","Item-CA-1","Open","Girl's Hoodie Long Sleeve Soft Sweatshirt Graphic Hoody Kids Cute Pullovers Top Clothes For Girls Lined Sweatshirts for Girls 2t Girl Sweater Little Boy Sweatshirt Toddle Sweaters Toddler Fuzzy","15886056133","Review","3282","false","2025-03-30 23:30:14","2025-03-30 23:30:14","","","Manual","0","0","642PYEIOSPBB"
"RRTASK121812259","US - Marketplace Item Risk Reviewers PHL","","svcsn_tns","","P3","Item-CA-1","Open","Girl's Hoodie Long Sleeve Soft Sweatshirt Graphic Hoody Kids Cute Pullovers Top Clothes For Girls Lined Sweatshirts for Girls 2t Girl Sweater Little Boy Sweatshirt Toddle Sweaters Toddler Fuzzy","15862658389","Review","3282","false","2025-03-30 23:30:14","2025-03-30 23:30:14","","","Manual","0","0","642PYEIOSPBB"
"RRTASK121812260","US - Marketplace Item Risk Reviewers PHL","","svcsn_tns","","P3","Item-CA-1","Open","Girl's Hoodie Long Sleeve Soft Sweatshirt Graphic Hoody Kids Cute Pullovers Top Clothes For Girls Lined Sweatshirts for Girls 2t Girl Sweater Little Boy Sweatshirt Toddle Sweaters Toddler Fuzzy","15869203569","Review","3282","false","2025-03-30 23:30:14","2025-03-30 23:30:14","","","Manual","0","0","642PYEIOSPBB"
"RRTASK121812258","US - Marketplace Item Risk Reviewers PHL","","svcsn_tns","","P3","Item-CA-1","Open","Girl's Hoodie Long Sleeve Soft Sweatshirt Graphic Hoody Kids Cute Pullovers Top Clothes For Girls Lined Sweatshirts for Girls 2t Girl Sweater Little Boy Sweatshirt Toddle Sweaters Toddler Fuzzy","15869203578","Review","3282","false","2025-03-30 23:30:14","2025-03-30 23:30:14","","","Manual","0","0","642PYEIOSPBB"
"RRTASK121812268","US - Marketplace Item Risk Reviewers PHL","","svcsn_tns","","P3","Item-CA-1","Open","Girl's Hoodie Long Sleeve Soft Sweatshirt Graphic Hoody Kids Cute Pullovers Top Clothes For Girls Lined Sweatshirts for Girls 2t Girl Sweater Little Boy Sweatshirt Toddle Sweaters Toddler Fuzzy","15817122056","Review","3282","false","2025-03-30 23:30:15","2025-03-30 23:30:15","","","Manual","0","0","642PYEIOSPBB"
